Selection,View,Channel,Begin Time (s),End Time (s),Delta Time (s),File Offset (s),Low Freq (Hz),High Freq (Hz),Peak Freq (Hz),Begin File,Begin Path,Tonal,Signal strength,Background,AR comment,SNR NIST Quick (dB FS),SNR order,species,certainty,comment,type,WH ID,WH Comment,NEW analysis
10574,Spectrogram 1,1,168693.7863,168696.0173,2.231,136.877,41.9,395.2,87.9,1208533023.050107115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107115015.wav,3,2.0,3.0,,41.27,109,BH,High,,,,,yes
6941,Spectrogram 1,1,87162.060366667,87165.004366666,2.944,183.372,33.0,269.2,105.5,1208533023.041125005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125005015.wav,,,,,38.7,512,BH,High,,,,,y
8292,Spectrogram 1,1,118334.7963,118337.6973,2.901,164.073,39.1,260.9,152.3,1208533023.041218085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041218085015.wav,,,,,33.7,1947,BH,High,,,,,yes
12603,Spectrogram 1,1,212074.094033333,212074.788033333,0.694,28.984,92.8,243.7,158.2,1208533023.050131085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050131085015.wav,,,,,32.87,2213,BH,High,faint,2,,,
9431,Spectrogram 1,1,143394.627633333,143396.662633333,2.035,30.658,51.0,579.6,158.2,1208533023.041231195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041231195015.wav,3,3.0,3.0,,42.32,44,BH,High,,,,,yes
9877,Spectrogram 1,1,149643.497,149646.074,2.577,281.548,76.5,488.2,105.5,1208533023.050102035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102035015.wav,,,,,36.3,1102,BH,High,,,,,yes
4745,Spectrogram 1,1,39968.9077,39971.3327,2.425,79.607,36.0,258.0,70.3,1208533023.041027055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027055015.wav,,,,,30.66,2802,BH,High,,,,,y
1881,Spectrogram 1,1,5894.394333333,5896.234333333,1.84,195.598,29.8,178.6,93.8,1208533023.041005035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041005035015.wav,,,,,2.76,5583,BH,High,,,,,yes
9430,Spectrogram 1,1,143388.954633333,143393.155633333,4.201,24.985,57.3,394.9,216.8,1208533023.041231195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041231195015.wav,3,3.0,3.0,,40.87,165,BH,High,,,,,yes
7516,Spectrogram 1,1,99645.755366667,99647.488366667,1.733,70.59,110.3,313.3,269.5,1208533023.041204165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041204165015.wav,,,,,12.39,4454,BH,High,,,,,yes
11570,Spectrogram 1,1,186622.528033333,186625.841033333,3.313,70.303,29.7,404.0,252.0,1208533023.050111205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111205015.wav,,,,,36.04,1188,BH,High,,,,,yes
3851,Spectrogram 1,1,23968.9507,23969.5767,0.626,275.64,70.5,434.4,363.3,1208533023.041019145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041019145015.wav,,,,,35.89,1229,BH,High,,us,,,
5357,Spectrogram 1,1,52462.983033333,52464.694033333,1.711,276.786,118.0,273.3,187.5,1208533023.041031035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav,,,,,14.05,3907,BH,High,,,,,y
5216,Spectrogram 1,1,50832.556966667,50833.662966667,1.106,146.029,148.9,383.6,222.7,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,10.31,5280,BH,High,,us,,,
5573,Spectrogram 1,1,54937.774333333,54939.773333333,1.999,52.337,105.3,3740.6,199.2,1208533023.041031165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031165015.wav,,,,,13.67,4001,BH,High,loud,us,,,
1236,Spectrogram 1,1,3926.424333333,3927.659333333,1.235,27.109,158.8,441.2,269.5,1208533023.041002025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041002025015.wav,,,,,10.77,5112,BH,High,,,,,
2817,Spectrogram 1,1,14892.105966667,14894.768966667,2.663,195.93,29.9,239.5,58.6,1208533023.041014075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014075015.wav,,,,,31.09,2707,BH,High,,,,,yes
9504,Spectrogram 1,1,144414.2163,144415.7753,1.559,150.548,82.8,356.7,128.9,1208533023.050101025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101025015.wav,,,,,40.15,259,BH,High,,,,,yes
8082,Spectrogram 1,1,113402.369966667,113406.223966667,3.854,30.463,25.8,2161.3,146.5,1208533023.041215185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041215185015.wav,,,,,14.27,3856,BH,High,,,,,yes
6364,Spectrogram 1,1,72626.014033333,72627.188033333,1.174,43.971,51.5,292.0,117.2,1208533023.041116225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041116225015.wav,,,,,37.02,894,BH,High,,ds,,,
9655,Spectrogram 1,1,146382.411966666,146385.876966666,3.465,19.637,82.8,1656.1,169.9,1208533023.050101125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101125015.wav,,,,,14.9,3703,BH,High,,,,,yes
10594,Spectrogram 1,1,168902.926366667,168904.620366666,1.694,46.129,29.1,273.8,158.2,1208533023.050107145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107145015.wav,,,,,35.82,1252,BH,High,faint,,,,
3717,Spectrogram 1,1,22041.144666667,22042.703666667,1.559,147.27,71.9,586.8,105.5,1208533023.041016145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016145015.wav,X,,,,42.59,34,BH,High,,,,,yes
4159,Spectrogram 1,1,26263.635633333,26265.887633333,2.252,170.861,41.9,305.4,82.0,1208533023.041020135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041020135015.wav,,,,,38.87,479,BH,High,us,ssong,,,y
2897,Spectrogram 1,1,15328.552966667,15332.362966667,3.81,32.695,83.8,233.5,152.3,1208533023.041014095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014095015.wav,,,,,33.47,2019,BH,High,,,,,yes
9263,Spectrogram 1,1,139196.216,139197.71,1.494,31.091,89.2,280.3,193.4,1208533023.041227225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041227225015.wav,,,,,33.33,2061,BH,High,,,,,yes
10797,Spectrogram 1,1,172599.365033333,172601.422033333,2.057,143.627,41.9,269.5,199.2,1208533023.050109015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109015015.wav,,,,,33.32,2062,BH,High,,,,,yes
5858,Spectrogram 1,1,59196.705333333,59198.459333333,1.754,112.203,75.5,270.4,193.4,1208533023.041101115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav,,,,,30.88,2761,BH,High,,,,,y
5279,Spectrogram 1,1,51535.3837,51536.9867,1.603,249.074,111.8,291.9,175.8,1208533023.041030235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030235015.wav,,,,,13.74,3985,BH,High,us,ssong,,,y
6190,Spectrogram 1,1,66632.971666667,66634.963666667,1.992,50.09,16.7,161.7,123.0,1208533023.041103175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041103175015.wav,,,,,1.42,5608,BH,High,,,,,y
5343,Spectrogram 1,1,52337.719033333,52338.672033333,0.953,151.522,37.3,149.1,105.5,1208533023.041031035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav,,,,,-1.2,5690,BH,High,,,,,y
13548,Spectrogram 1,1,240144.336366666,240148.255366666,3.919,206.733,106.2,325.0,111.3,1208533023.050305225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050305225015.wav,,,,,10.78,5111,BH,High,,,,,yes
9078,Spectrogram 1,1,134354.153,134356.405,2.252,287.35,87.5,262.6,158.2,1208533023.041223165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223165015.wav,,,,,33.27,2077,BH,High,,,,,yes
4757,Spectrogram 1,1,40804.203666667,40807.970666667,3.767,15.156,36.0,186.0,87.9,1208533023.041027105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027105015.wav,,,,,-5.14,5873,BH,High,,,,,y
13598,Spectrogram 1,1,241036.469966666,241036.887966666,0.418,199.039,81.5,198.0,152.3,1208533023.050309005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050309005015.wav,,,,,26.9,3188,BH,High,faint,short,,,
3009,Spectrogram 1,1,16078.854366667,16079.966366667,1.112,183.202,131.6,1412.3,134.8,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,13.98,3923,BH,High,,,,,
5778,Spectrogram 1,1,57383.837633333,57385.622633333,1.785,98.859,143.1,332.1,169.9,1208533023.041101025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav,,,,,11.19,4933,BH,High,loud,us,,,
5825,Spectrogram 1,1,58208.6433,58210.6143,1.971,23.924,25.2,434.0,175.8,1208533023.041101065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101065015.wav,,,,,30.75,2787,BH,High,,,,,y
8435,Spectrogram 1,1,120164.7933,120165.5333,0.74,194.635,97.9,264.9,175.8,1208533023.041219105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041219105015.wav,,,,,11.13,4966,BH,High,,,,,
3814,Spectrogram 1,1,22995.4783,22996.2563,0.778,201.933,99.8,229.0,175.8,1208533023.041018085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041018085015.wav,,,,,9.35,5504,BH,High,,,,,
10614,Spectrogram 1,1,169477.728366667,169478.876366667,1.148,21.13,67.7,542.0,99.6,1208533023.050107175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050107175015.wav,,,,,38.01,671,BH,High,,,,,yes
2966,Spectrogram 1,1,15945.294366667,15946.056366667,0.762,49.642,364.2,1715.7,410.2,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,11.59,4759,BH,High,,,,,
6229,Spectrogram 1,1,68357.709333333,68359.212333333,1.503,275.005,57.4,263.9,181.6,1208533023.041104105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041104105015.wav,,,,,21.05,3329,BH,High,,,,,
13033,Spectrogram 1,1,226507.731966666,226509.658966666,1.927,66.536,112.5,294.6,117.2,1208533023.050213105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050213105015.wav,,,,,12.41,4449,BH,High,,,,,yes
9813,Spectrogram 1,1,148722.8167,148724.0077,1.191,260.703,41.3,330.7,175.8,1208533023.050101225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101225015.wav,,,,,38.24,623,BH,High,,,,,yes
13999,Spectrogram 1,1,249759.868966666,249761.947966666,2.079,224.302,93.4,205.4,117.2,1208533023.050315015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050315015015.wav,,,,,36.34,1091,BH,High,,,,,yes
14112,Spectrogram 1,1,253422.6043,253424.2283,1.624,287.569,31.1,230.3,117.2,1208533023.050317035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050317035015.wav,,,,,24.69,3257,BH,High,,,,,yes
13472,Spectrogram 1,1,238584.267366666,238585.678366666,1.411,146.159,58.2,250.5,128.9,1208533023.050301225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050301225015.wav,,,,,34.06,1822,BH,High,faint,,,,
2994,Spectrogram 1,1,16028.140366667,16029.316366667,1.176,132.488,56.1,813.1,70.3,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,17.54,3414,BH,High,,,,,
11696,Spectrogram 1,1,188234.681666667,188235.889666666,1.208,182.989,104.8,250.5,128.9,1208533023.050112045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050112045015.wav,,,,,9.8,5420,BH,High,faint,,,,
4265,Spectrogram 1,1,28007.243366667,28008.066366667,0.823,115.024,211.3,675.1,298.8,1208533023.041022125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041022125015.wav,,,,,11.34,4865,BH,High,,ds,,,
8691,Spectrogram 1,1,124370.8573,124371.6123,0.755,201.749,63.3,253.4,117.2,1208533023.041220165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041220165015.wav,,,,,34.51,1670,BH,High,faint,,,,
5955,Spectrogram 1,1,60955.4067,60958.3727,2.966,71.127,91.7,366.6,257.8,1208533023.041101185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101185015.wav,,,,,38.53,555,BH,High,,,,,y
7695,Spectrogram 1,1,103978.521,103981.206,2.685,204.211,47.3,201.2,152.3,1208533023.041208025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041208025015.wav,,,,,34.11,1804,BH,High,,,,,yes
7788,Spectrogram 1,1,107021.905966667,107023.572966667,1.667,248.428,70.0,274.3,158.2,1208533023.041209075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041209075015.wav,,,,,31.88,2504,BH,High,,,,,yes
9608,Spectrogram 1,1,145573.7217,145574.8437,1.122,110.562,40.8,227.2,123.0,1208533023.050101085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101085015.wav,,,,,35.71,1289,BH,High,faint,,,,
7109,Spectrogram 1,1,91119.648,91123.351,3.703,242.206,59.9,263.5,93.8,1208533023.041125185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125185015.wav,,,,,37.39,820,BH,High,,,,,yes
3063,Spectrogram 1,1,16461.4123,16464.6163,3.204,265.843,144.0,3937.8,304.7,1208533023.041014155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014155015.wav,,,,,12.13,4549,BH,High,,,,,yes
2506,Spectrogram 1,1,13157.565666667,13160.076666667,2.511,260.77,65.9,323.4,128.9,1208533023.041014005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014005015.wav,,,,,37.14,867,BH,High,,,,,yes
12441,Spectrogram 1,1,206706.912366667,206712.130366666,5.218,60.202,57.4,395.8,123.0,1208533023.050120085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050120085015.wav,,,,,39.76,323,BH,High,,,,,yes
8972,Spectrogram 1,1,131940.088033333,131943.011033333,2.923,272.733,93.4,507.8,146.5,1208533023.041223025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223025015.wav,,,,,35.41,1368,BH,High,,,,,yes
12484,Spectrogram 1,1,207894.777633333,207895.845633333,1.068,48.347,69.6,272.7,199.2,1208533023.050121085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050121085015.wav,,,,,32.79,2244,BH,High,faint,us,,,
12275,Spectrogram 1,1,202159.129966667,202161.265966666,2.136,11.25,58.1,226.7,99.6,1208533023.050117145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050117145015.wav,,,,,28.73,3092,BH,High,,,,,
9866,Spectrogram 1,1,149544.131,149546.729,2.598,182.182,47.3,307.7,128.9,1208533023.050102035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102035015.wav,,,,,36.43,1059,BH,High,,,,,yes
7700,Spectrogram 1,1,104090.045966667,104091.716966666,1.671,15.798,138.2,334.0,193.4,1208533023.041208045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041208045015.wav,,,,,11.5,4805,BH,High,faint,,,,
12363,Spectrogram 1,1,204634.5303,204636.3703,1.84,87.205,51.6,2810.7,210.9,1208533023.050119115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050119115015.wav,,,,,14.5,3797,BH,High,,roar,,,yes
5521,Spectrogram 1,1,54429.3733,54431.3443,1.971,143.756,67.3,287.8,181.6,1208533023.041031145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav,,,,,27.34,3167,BH,High,,,,,y
5157,Spectrogram 1,1,49716.0783,49717.5073,1.429,229.175,105.2,593.8,210.9,1208533023.041029235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041029235015.wav,,,,,12.76,4321,BH,High,us,ssong,,,y
11479,Spectrogram 1,1,184401.075333333,184403.564333333,2.489,248.293,118.8,273.3,169.9,1208533023.050111065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111065015.wav,,,,,12.08,4575,BH,High,,,,,yes
13829,Spectrogram 1,1,244033.988966666,244034.538966666,0.55,197.136,128.1,209.7,169.9,1208533023.050310065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310065015.wav,,,,,8.87,5540,BH,High,,short,,,
1382,Spectrogram 1,1,4665.078666667,4666.173666667,1.095,165.931,234.0,480.0,386.7,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,,,,,10.61,5171,BH,High,,,,,
10374,Spectrogram 1,1,164084.1793,164086.5173,2.338,25.895,47.1,417.6,111.3,1208533023.050106105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050106105015.wav,,,,,33.36,2050,BH,High,,,,,yes
13765,Spectrogram 1,1,243009.300033333,243011.313033333,2.013,72.279,87.5,293.8,152.3,1208533023.050310025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310025015.wav,,,,,34.0,1848,BH,High,,,,,yes
1770,Spectrogram 1,1,5149.380333333,5150.088333333,0.708,50.382,110.3,712.8,363.3,1208533023.041005005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041005005015.wav,,,,,14.18,3874,BH,High,,,,,
2553,Spectrogram 1,1,13397.9707,13399.5017,1.531,201.268,143.7,592.8,222.7,1208533023.041014015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014015015.wav,,,,,14.1,3892,BH,High,ds,ssong,,,yes
12757,Spectrogram 1,1,216005.3863,216009.9983,4.612,61.437,98.5,272.2,99.6,1208533023.050204015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050204015015.wav,,,,,12.18,4531,BH,High,,,,,yes
8655,Spectrogram 1,1,123888.332033333,123890.735033333,2.403,19.162,40.5,2595.4,234.4,1208533023.041220145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041220145015.wav,,,,,15.51,3600,BH,High,,roar,,,yes
4538,Spectrogram 1,1,35386.8807,35388.4617,1.581,296.36,89.8,287.4,205.1,1208533023.041025055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041025055015.wav,,,,,33.27,2076,BH,High,,,,,y
13886,Spectrogram 1,1,245101.434,245105.764,4.33,64.894,43.6,348.5,111.3,1208533023.050311165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050311165015.wav,,,,,25.49,3237,BH,High,,,,,yes
3632,Spectrogram 1,1,20728.9747,20729.5777,0.603,34.758,117.4,534.2,328.1,1208533023.041015205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav,,,,,11.91,4639,BH,High,,us,,,
10875,Spectrogram 1,1,173829.3127,173831.2397,1.927,173.777,71.9,365.3,164.1,1208533023.050109085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109085015.wav,,,,,37.73,737,BH,High,,,,,yes
8370,Spectrogram 1,1,119489.871333333,119491.690333333,1.819,119.542,45.5,233.8,99.6,1208533023.041219085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041219085015.wav,,,,,35.13,1454,BH,High,,,,,yes
5562,Spectrogram 1,1,54856.7023,54858.8453,2.143,271.188,61.1,1179.2,187.5,1208533023.041031155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031155015.wav,,,,,17.14,3435,BH,High,us,ssong,,,y
3617,Spectrogram 1,1,20696.9557,20697.9477,0.992,2.739,217.2,598.8,257.8,1208533023.041015205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav,,,,,12.03,4592,BH,High,,ds,,,
11433,Spectrogram 1,1,182940.868,182943.423,2.555,287.746,35.9,509.0,158.2,1208533023.050110195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110195015.wav,,,,,31.22,2672,BH,High,,,,,yes
13959,Spectrogram 1,1,248033.1817,248035.0657,1.884,297.245,49.8,342.3,205.1,1208533023.050313065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050313065015.wav,,,,,31.17,2686,BH,High,,,,,yes
11531,Spectrogram 1,1,185757.902333333,185760.587333333,2.685,105.526,118.8,297.0,210.9,1208533023.050111165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050111165015.wav,,,,,11.92,4636,BH,High,,,,,yes
12947,Spectrogram 1,1,222064.837366666,222068.172366666,3.335,122.563,27.6,414.4,158.2,1208533023.050209015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050209015015.wav,,,,,36.05,1181,BH,High,,3 lines,,,yes
5411,Spectrogram 1,1,53070.591966667,53072.367966667,1.776,284.52,111.3,272.2,164.1,1208533023.041031055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031055015.wav,,,,,12.45,4431,BH,High,,,,,y
11836,Spectrogram 1,1,191044.9047,191046.0487,1.144,293.918,58.2,221.3,134.8,1208533023.050113205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050113205015.wav,,,,,34.87,1542,BH,High,faint,,,,
9480,Spectrogram 1,1,143920.395333333,143922.187333333,1.792,256.577,46.6,209.7,46.9,1208533023.041231225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041231225015.wav,,,,,35.11,1461,BH,High,,,,,
1389,Spectrogram 1,1,4687.804666667,4688.397666667,0.593,188.657,48.0,534.0,52.7,1208533023.041004045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041004045015.wav,X,,,,40.96,152,BH,High,,,,,
2290,Spectrogram 1,1,9668.163333333,9669.939333333,1.776,70.26,41.9,275.4,158.2,1208533023.041012045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012045015.wav,,,,,32.89,2205,BH,High,,,,,yes
2245,Spectrogram 1,1,9092.0157,9093.3147,1.299,93.953,47.9,185.6,128.9,1208533023.041012015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012015015.wav,,,,,-2.79,5751,BH,High,,,,,yes
6814,Spectrogram 1,1,84399.592366667,84400.668366666,1.076,120.327,80.2,188.9,152.3,1208533023.041124105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041124105015.wav,,,,,30.37,2858,BH,High,,,,,
8169,Spectrogram 1,1,115389.341966667,115390.630966667,1.289,218.006,57.6,144.0,111.3,1208533023.041216125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041216125015.wav,,,,,-7.01,5956,BH,High,,,,,
5385,Spectrogram 1,1,52777.275,52781.28,4.005,291.128,105.6,447.2,193.4,1208533023.041031045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031045015.wav,,,,,13.8,3970,BH,High,us,ssong,,,y
3477,Spectrogram 1,1,19147.312633333,19151.642633333,4.33,252.739,107.8,365.3,257.8,1208533023.041015015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav,,,,,13.2,4168,BH,High,,,,,yes
10214,Spectrogram 1,1,158626.936366667,158628.640366666,1.704,267.337,145.6,262.1,216.8,1208533023.050105025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050105025015.wav,,,,,10.62,5167,BH,High,,,,,
12556,Spectrogram 1,1,210842.246633333,210843.756633333,1.51,296.628,81.2,220.5,82.0,1208533023.050128005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050128005015.wav,,,,,35.69,1300,BH,High,faint,,,,
4208,Spectrogram 1,1,26618.350366667,26618.946366667,0.596,225.595,64.6,493.2,199.2,1208533023.041021065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav,X,,,,42.18,49,BH,High,,us,,,
3842,Spectrogram 1,1,23921.8697,23922.3497,0.48,228.559,111.5,416.8,175.8,1208533023.041019145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041019145015.wav,,,,,12.34,4466,BH,High,,us,,,
5211,Spectrogram 1,1,50808.704966667,50809.863966667,1.159,122.177,120.2,314.9,187.5,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,13.83,3965,BH,High,,,,,
6725,Spectrogram 1,1,80682.5563,80683.1593,0.603,2.479,137.4,251.9,193.4,1208533023.041122085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041122085015.wav,,,,,8.7,5551,BH,High,,short,,,
3014,Spectrogram 1,1,16090.342366667,16092.583366667,2.241,194.69,149.1,631.6,334.0,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,16.31,3506,BH,High,,ssong,,,
5502,Spectrogram 1,1,54161.7533,54163.1393,1.386,176.064,86.6,346.4,175.8,1208533023.041031135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031135015.wav,,,,,29.01,3064,BH,High,us,ssong,,,y
8918,Spectrogram 1,1,130359.275966667,130361.258966667,1.983,191.684,116.1,499.0,140.6,1208533023.041222085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041222085015.wav,,,,,11.34,4866,BH,High,,ds,,,
