Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Begin File	Begin Path	Tonal	Signal strength	Background	AR comment	SNR NIST Quick (dB FS)	SNR order	species	certainty	comment	type	WH ID	WH Comment	NEW analysis
7257	Spectrogram 1	1	95098.674333333	95100.085333333	1.411	22.543	69.8	348.8	146.5	1208533023.041128045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041128045015.wav					31.07	2717	BH	High					
6468	Spectrogram 1	1	74445.766000000	74448.235000000	2.469	64.022	56.0	235.1	164.1	1208533023.041117195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav					31.06	2718	BH	High					y
12716	Spectrogram 1	1	214974.972633333	214977.375633333	2.403	230.684	81.1	376.4	263.7	1208533023.050202075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050202075015.wav					31.04	2719	BH	High					yes
5512	Spectrogram 1	1	54342.017300000	54344.226300000	2.209	56.400	92.8	470.1	175.8	1208533023.041031145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav					31.02	2720	BH	High	us	ssong			y
6450	Spectrogram 1	1	74175.616966667	74177.012966667	1.396	93.832	51.5	292.0	193.4	1208533023.041117185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117185015.wav					31.02	2721	BH	High					
6479	Spectrogram 1	1	74568.969000000	74571.719000000	2.750	187.225	28.0	279.9	193.4	1208533023.041117195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav					31.02	2722	BH	High					y
10167	Spectrogram 1	1	157395.255300000	157396.944300000	1.689	235.228	47.1	211.8	105.5	1208533023.050104205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104205015.wav					31.02	2723	BH	High					yes
2278	Spectrogram 1	1	9542.485633333	9543.572633333	1.087	244.539	53.0	241.7	123.0	1208533023.041012025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041012025015.wav					31.01	2725	BH	High					
5289	Spectrogram 1	1	51620.598966667	51622.460966667	1.862	34.338	80.7	285.7	169.9	1208533023.041031015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav					31.01	2724	BH	High	us	ssong			y
10512	Spectrogram 1	1	167960.561033333	167963.007033333	2.446	3.573	65.9	245.5	152.3	1208533023.050107085015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107085015.wav					31.01	2726	BH	High					yes
12413	Spectrogram 1	1	205870.893700000	205872.986700000	2.093	123.887	34.8	249.5	111.3	1208533023.050120025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050120025015.wav					31.01	2727	BH	High					
12844	Spectrogram 1	1	218537.295000000	218538.302000000	1.007	193.845	63.5	219.6	146.5	1208533023.050206045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050206045015.wav					31.01	2728	BH	High					
13133	Spectrogram 1	1	229431.097300000	229433.630300000	2.533	290.457	24.6	338.8	169.9	1208533023.050217175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217175015.wav					31.01	2729	BH	High					yes
2259	Spectrogram 1	1	9351.474633333	9352.025633333	0.551	53.528	58.9	206.3	123.0	1208533023.041012025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041012025015.wav					30.99	2733	BH	High					
5218	Spectrogram 1	1	50851.982966667	50853.729966667	1.747	165.455	40.1	326.3	70.3	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					30.99	2731	BH	High		us			
5334	Spectrogram 1	1	52228.539033333	52230.617033333	2.078	42.342	74.5	372.7	205.1	1208533023.041031035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav					30.99	2734	BH	High					y
9346	Spectrogram 1	1	141668.802633333	141669.740633333	0.938	104.278	52.4	244.7	99.6	1208533023.041231025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041231025015.wav					30.99	2732	BH	High	faint	us			
9929	Spectrogram 1	1	150907.025966666	150907.791966666	0.766	45.445	58.3	227.2	70.3	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					30.99	2730	BH	High	faint	ds			
10664	Spectrogram 1	1	170537.850966667	170539.994966666	2.144	181.457	47.9	323.4	123.0	1208533023.050107215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107215015.wav					30.98	2735	BH	High					yes
5870	Spectrogram 1	1	59347.557333333	59349.657333333	2.100	263.055	75.5	245.3	111.3	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					30.97	2736	BH	High					y
6652	Spectrogram 1	1	78830.280000000	78831.219000000	0.939	249.851	40.1	200.4	128.9	1208533023.041120165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041120165015.wav					30.97	2737	BH	High					
7487	Spectrogram 1	1	99019.678966667	99020.296966667	0.618	44.359	69.8	191.9	123.0	1208533023.041204105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041204105015.wav					30.97	2738	BH	High					
3541	Spectrogram 1	1	19725.342966667	19728.157966667	2.815	230.852	59.9	227.5	187.5	1208533023.041015065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015065015.wav					30.96	2739	BH	High		long			yes
5307	Spectrogram 1	1	51852.113966667	51854.559966667	2.446	265.853	31.1	291.9	199.2	1208533023.041031015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav					30.96	2741	BH	High					y
12185	Spectrogram 1	1	200149.306033333	200150.418033333	1.112	100.767	63.9	215.1	111.3	1208533023.050115225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115225015.wav					30.96	2740	BH	High	faint	us			
5337	Spectrogram 1	1	52268.401033333	52272.428033333	4.027	82.204	43.5	279.5	76.2	1208533023.041031035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav					30.95	2742	BH	High					y
11395	Spectrogram 1	1	182290.151000000	182292.619000000	2.468	236.936	47.9	311.4	193.4	1208533023.050110175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110175015.wav					30.95	2743	BH	High					yes
12269	Spectrogram 1	1	201889.788000000	201890.942000000	1.154	41.855	58.1	290.7	111.3	1208533023.050116185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050116185015.wav					30.94	2744	BH	High					
5553	Spectrogram 1	1	54758.344300000	54761.028300000	2.684	172.830	79.4	446.0	175.8	1208533023.041031155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031155015.wav					30.93	2745	BH	High	us	ssong			y
5776	Spectrogram 1	1	57381.980633333	57382.530633333	0.550	97.002	80.2	194.7	152.3	1208533023.041101025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav					30.93	2747	BH	High					
6186	Spectrogram 1	1	66562.873300000	66564.231300000	1.358	279.952	57.3	526.7	82.0	1208533023.041103145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041103145015.wav					30.93	2746	BH	High	faint	us			
6813	Spectrogram 1	1	84310.844366667	84312.140366666	1.296	31.579	80.2	246.2	123.0	1208533023.041124105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041124105015.wav					30.93	2748	BH	High					
12310	Spectrogram 1	1	203073.330333333	203077.227333333	3.897	25.582	51.6	252.4	58.6	1208533023.050118095015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050118095015.wav					30.93	2749	BH	High					yes
5077	Spectrogram 1	1	47977.684966667	47980.000966667	2.316	290.550	30.2	217.7	105.5	1208533023.041029015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029015015.wav					30.92	2751	BH	High					y
5698	Spectrogram 1	1	56291.231300000	56293.396300000	2.165	205.995	91.7	348.3	187.5	1208533023.041031205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031205015.wav					30.92	2750	BH	High	us	ssong			y
9056	Spectrogram 1	1	133907.773000000	133909.137000000	1.364	140.869	58.4	274.3	128.9	1208533023.041223155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041223155015.wav					30.91	2752	BH	High					yes
11168	Spectrogram 1	1	178824.322000000	178825.643000000	1.321	69.997	71.9	251.5	175.8	1208533023.050110055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110055015.wav					30.91	2753	BH	High					yes
2360	Spectrogram 1	1	12017.467033333	12017.862033333	0.395	20.479	54.9	195.1	76.2	1208533023.041013185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041013185015.wav					30.9	2754	BH	High					
9335	Spectrogram 1	1	141283.804300000	141286.489300000	2.685	19.226	76.4	299.4	175.8	1208533023.041230215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041230215015.wav					30.9	2755	BH	High					yes
13123	Spectrogram 1	1	229263.086300000	229265.229300000	2.143	122.446	80.1	369.6	158.2	1208533023.050217175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050217175015.wav					30.9	2756	BH	High					yes
13251	Spectrogram 1	1	232845.552633333	232849.038633333	3.486	105.813	80.6	278.9	152.3	1208533023.050220115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050220115015.wav					30.9	2757	BH	High					yes
8302	Spectrogram 1	1	118738.739966667	118741.186966667	2.447	268.068	26.0	305.2	117.2	1208533023.041218105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041218105015.wav					30.89	2758	BH	High					yes
4772	Spectrogram 1	1	41518.533633333	41521.264633333	2.731	129.653	28.6	286.3	93.8	1208533023.041027125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041027125015.wav					30.88	2759	BH	High		ll100			
5265	Spectrogram 1	1	51369.567700000	51370.866700000	1.299	83.258	80.7	242.2	158.2	1208533023.041030235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030235015.wav					30.88	2760	BH	High					y
5858	Spectrogram 1	1	59196.705333333	59198.459333333	1.754	112.203	75.5	270.4	193.4	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					30.88	2761	BH	High					y
6484	Spectrogram 1	1	74638.097000000	74639.570000000	1.473	256.353	22.4	218.3	134.8	1208533023.041117195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav					30.88	2762	BH	High					y
9058	Spectrogram 1	1	133941.623000000	133943.160000000	1.537	174.719	64.2	251.0	146.5	1208533023.041223155015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041223155015.wav					30.87	2764	BH	High					yes
9955	Spectrogram 1	1	151222.255000000	151225.286000000	3.031	60.822	58.8	270.6	164.1	1208533023.050102225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102225015.wav					30.87	2765	BH	High					yes
10135	Spectrogram 1	1	156453.212333333	156454.765333333	1.553	193.049	64.1	425.2	123.0	1208533023.050104165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104165015.wav					30.87	2763	BH	High		whoop			
11129	Spectrogram 1	1	177996.530000000	177998.046000000	1.516	142.046	24.0	239.5	111.3	1208533023.050109235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109235015.wav					30.85	2766	BH	High					yes
12759	Spectrogram 1	1	216020.271300000	216023.973300000	3.702	76.322	92.7	272.2	93.8	1208533023.050204015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050204015015.wav					30.84	2767	BH	High					yes
5864	Spectrogram 1	1	59298.383333333	59300.873333333	2.490	213.881	37.7	251.6	187.5	1208533023.041101115015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav					30.83	2768	BH	High					y
10310	Spectrogram 1	1	161749.446966667	161751.178966667	1.732	90.608	47.1	223.5	117.2	1208533023.050105175015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105175015.wav					30.82	2769	BH	High					yes
13634	Spectrogram 1	1	241839.110966666	241840.150966666	1.040	101.837	93.8	256.2	175.8	1208533023.050309185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309185015.wav					30.82	2770	BH	High	short lf				yes
3444	Spectrogram 1	1	18918.302633333	18922.676633333	4.374	23.729	41.9	952.1	234.4	1208533023.041015015015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041015015015.wav					30.81	2771	BH	High					yes
6744	Spectrogram 1	1	81176.247333333	81177.503333333	1.256	196.266	49.5	197.8	99.6	1208533023.041122105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041122105015.wav					30.81	2772	BH	High					y
10671	Spectrogram 1	1	170610.946966667	170614.324966667	3.378	254.553	41.9	287.4	152.3	1208533023.050107215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107215015.wav					30.81	2773	BH	High					yes
5882	Spectrogram 1	1	59452.073300000	59453.591300000	1.518	67.582	74.4	194.7	146.5	1208533023.041101125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101125015.wav					30.8	2774	BH	High					
13779	Spectrogram 1	1	243259.958033333	243261.517033333	1.559	22.994	31.2	256.2	52.7	1208533023.050310035015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050310035015.wav					30.8	2775	BH	High					yes
5082	Spectrogram 1	1	48004.257966667	48007.224966667	2.967	17.139	45.8	274.8	117.2	1208533023.041029045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041029045015.wav					30.79	2776	BH	High		ll100			
5163	Spectrogram 1	1	49807.534300000	49808.373300000	0.839	20.741	34.4	246.2	35.2	1208533023.041030005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030005015.wav					30.79	2777	BH	High		us			
6465	Spectrogram 1	1	74410.194000000	74411.839000000	1.645	28.450	72.8	235.1	164.1	1208533023.041117195015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041117195015.wav					30.78	2778	BH	High					y
11114	Spectrogram 1	1	177643.076033333	177645.588033333	2.512	88.532	41.9	251.5	52.7	1208533023.050109225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav					30.78	2779	BH	High					yes
11278	Spectrogram 1	1	180709.301966667	180710.639966667	1.338	155.560	40.8	273.8	64.5	1208533023.050110125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050110125015.wav					30.78	2780	BH	High					
12629	Spectrogram 1	1	213089.014033333	213090.540033333	1.526	144.198	86.6	196.5	146.5	1208533023.050131185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050131185015.wav					30.78	2781	BH	High					
4801	Spectrogram 1	1	42359.983966667	42360.723966667	0.740	71.304	85.9	206.1	134.8	1208533023.041027225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041027225015.wav					30.77	2782	BH	High					
8611	Spectrogram 1	1	123309.814966667	123312.261966667	2.447	40.583	39.0	279.8	169.9	1208533023.041220125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041220125015.wav					30.77	2783	BH	High					yes
9890	Spectrogram 1	1	149823.839033333	149825.371033333	1.532	161.941	52.4	238.8	111.3	1208533023.050102045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102045015.wav					30.76	2784	BH	High					
13278	Spectrogram 1	1	233990.893966666	233993.513966666	2.620	51.384	55.8	266.5	99.6	1208533023.050223185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050223185015.wav					30.76	2785	BH	High					yes
13632	Spectrogram 1	1	241820.772966666	241822.049966666	1.277	83.499	56.2	237.5	58.6	1208533023.050309185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309185015.wav					30.76	2786	BH	High					yes
5825	Spectrogram 1	1	58208.643300000	58210.614300000	1.971	23.924	25.2	434.0	175.8	1208533023.041101065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041101065015.wav					30.75	2787	BH	High					y
13900	Spectrogram 1	1	245987.846700000	245990.769700000	2.923	51.464	37.3	249.0	99.6	1208533023.050312165015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050312165015.wav					30.75	2788	BH	High					yes
10244	Spectrogram 1	1	159565.814966667	159568.542966667	2.728	6.430	52.9	247.1	117.2	1208533023.050105075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105075015.wav					30.74	2789	BH	High					yes
10271	Spectrogram 1	1	160546.127000000	160548.803000000	2.676	87.016	93.2	233.0	205.1	1208533023.050105125015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050105125015.wav					30.74	2790	BH	High					
9121	Spectrogram 1	1	136137.045033333	136138.258033333	1.213	270.792	52.4	256.3	105.5	1208533023.041226025015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041226025015.wav					30.73	2791	BH	High					
8977	Spectrogram 1	1	132011.193966667	132012.348966667	1.155	43.869	63.8	232.1	158.2	1208533023.041223045015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041223045015.wav					30.72	2792	BH	High					
10654	Spectrogram 1	1	170374.580966667	170376.204966666	1.624	18.187	35.9	389.2	123.0	1208533023.050107215015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050107215015.wav					30.72	2793	BH	High					yes
13171	Spectrogram 1	1	230332.222966666	230334.365966667	2.143	291.783	86.2	308.0	140.6	1208533023.050218105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218105015.wav					30.72	2794	BH	High					yes
5205	Spectrogram 1	1	50785.567966667	50787.619966667	2.052	99.040	85.9	274.8	181.6	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					30.71	2795	BH	High		us			
5195	Spectrogram 1	1	50701.063966667	50702.192966667	1.129	14.536	56.7	218.6	134.8	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					30.7	2797	BH	High					
11710	Spectrogram 1	1	188521.327633333	188523.168633333	1.841	169.661	65.3	273.3	146.5	1208533023.050112055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050112055015.wav					30.7	2798	BH	High					yes
12285	Spectrogram 1	1	202335.040966667	202336.410966666	1.370	187.161	69.7	209.3	99.6	1208533023.050117145015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050117145015.wav					30.7	2796	BH	High	faint	ds			
2813	Spectrogram 1	1	14875.767966667	14878.885966667	3.118	179.592	24.0	245.5	52.7	1208533023.041014075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041014075015.wav					30.67	2799	BH	High					yes
5732	Spectrogram 1	1	56922.983033333	56925.646033333	2.663	237.892	85.4	372.0	181.6	1208533023.041031235015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041031235015.wav					30.67	2800	BH	High					y
4681	Spectrogram 1	1	38975.829000000	38980.635000000	4.806	286.211	36.0	270.0	123.0	1208533023.041027005015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041027005015.wav					30.66	2801	BH	High					y
4745	Spectrogram 1	1	39968.907700000	39971.332700000	2.425	79.607	36.0	258.0	70.3	1208533023.041027055015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041027055015.wav					30.66	2802	BH	High					y
12184	Spectrogram 1	1	200123.931033333	200124.934033333	1.003	75.392	58.1	226.7	169.9	1208533023.050115225015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050115225015.wav					30.66	2803	BH	High					
13157	Spectrogram 1	1	230076.321966666	230078.681966666	2.360	35.882	80.1	351.1	175.8	1208533023.050218105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218105015.wav					30.66	2804	BH	High					yes
8988	Spectrogram 1	1	132422.508966667	132424.868966667	2.360	155.233	46.7	216.0	82.0	1208533023.041223065015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041223065015.wav					30.63	2805	BH	High					yes
9932	Spectrogram 1	1	150946.412966666	150947.696966666	1.284	84.832	81.6	215.5	140.6	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					30.63	2806	BH	High					
10156	Spectrogram 1	1	157196.680300000	157198.759300000	2.079	36.653	47.1	188.2	105.5	1208533023.050104205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050104205015.wav					30.63	2807	BH	High					yes
13167	Spectrogram 1	1	230277.457966666	230280.120966666	2.663	237.018	86.2	332.6	181.6	1208533023.050218105015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050218105015.wav					30.63	2808	BH	High					yes
9942	Spectrogram 1	1	151009.442966666	151010.381966667	0.939	147.862	58.3	256.3	134.8	1208533023.050102205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050102205015.wav					30.62	2809	BH	High		ds			
13633	Spectrogram 1	1	241836.122966666	241837.227966666	1.105	98.849	56.2	262.5	58.6	1208533023.050309185015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050309185015.wav					30.62	2810	BH	High	short lf				yes
5192	Spectrogram 1	1	50692.936966667	50694.248966667	1.312	6.409	81.0	332.0	164.1	1208533023.041030205015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav					30.61	2811	BH	High		whoop			
12709	Spectrogram 1	1	214904.792633333	214906.610633333	1.818	160.504	69.5	451.7	310.5	1208533023.050202075015.wav	D:\Cape_Bathurst_300_2018_2019\1208533023.050202075015.wav					30.61	2812	BH	High					yes
